sniffOnset,finalOnset,manOnset,condition,Yonset,inhaleMax,inMaxTim,Yend,endTim,length,amp,exhaleMin,exMinTim,index,task,noseMouth,shadowFile,warp,rateBPM,localPeriodCV,localAmpCV,nSubPeaks,nearSeam,bm_inhaleOnsets,bm_exhaleOnsets,bm_inhaleOffsets,bm_exhaleOffsets,bm_inhalePeaks,bm_exhaleTroughs,bm_peakInspiratoryFlows,bm_troughExpiratoryFlows,bm_inhaleTimeToPeak,bm_exhaleTimeToTrough,bm_inhaleVolumes,bm_exhaleVolumes,bm_inhaleDurations,bm_exhaleDurations,bm_inhalePauseOnsets,bm_exhalePauseOnsets,bm_inhalePauseDurations,bm_exhalePauseDurations,bm_inhaleVolumesRaw,bm_exhaleVolumesRaw,bm_inhale_smoothness,bm_inpeak_to_extrough_smoothness,bm_exhale_smoothness,bm_inhale_curvature,bm_inpeak_to_extrough_curvature,bm_exhale_curvature,bm_inpeak_to_extrough_slope,bm_max_flowchange,goodBreath,maxRR,minRR,RR_max_min,onsetSec,rsa_ms,good,nearSeamWide,clean,final10,period,meanRR,hrBPM,rsaNorm,depthVol,depth
2344937,2344937,NaN,22,3.21365665844841,86.7225394349799,2345654,2.81997161615574,2348157,6.44000000000051,83.7057252976778,-78.7187614478368,2346022,893,paced,NA,NA,NaN,9.31677018633467,0.117623446963103,0.312785327918526,2,0,2344937,2345820,2345819,2346969,2345654,2346022,1.67610126057085,-1.69927294718405,1.434,0.404,1891.9395814634,2248.61540168168,1.764,2.298,NaN,2346970,NaN,2.374,93211.4957635578,109168.523594906,-0.0185772757449094,-0.0669393280689898,-0.00411170616153405,2.57119367463671e-05,7.69086464828516e-05,2.40029883704103e-05,-0.0112577882410267,0.00523696687245334,1,0.998738336714146,0.917999999999665,0.0807383367144805,4689.874,80.7383367144805,1,0,0,1,final10,0.950341255372006,63.1352155458234,0.0849572048546666,93211.4957635578,93211.4957635578
2348157,2348157,NaN,22,2.81997161615574,76.9491392777583,2348645,2.18234740021744,2350583,4.85199999999986,74.4479797695717,-82.2302421112693,2349053,894,paced,NA,NA,NaN,12.3660346248973,0.109317825364633,0.265069456372922,1,0,2348157,2348857,2348856,2349422,2348645,2349053,1.55560997098175,-1.47411494193011,0.976,0.392,1072.0431307382,1006.32414384872,1.398,1.13,NaN,2349423,NaN,2.32,54753.908303595,50457.6793601356,-0.0240503055533355,-0.0539649840320105,-0.00720871828028594,2.37003057940556e-05,5.93841307245209e-05,3.59923188276652e-05,-0.0092967690940112,0.00530518395443891,1,1.00600000000031,0.916538461538141,0.0894615384621718,4696.314,89.4615384621717,1,0,1,1,final10,0.983322265299876,61.0176359443079,0.0909788597483749,54753.908303595,54753.908303595
2350583,2350583,NaN,22,2.18234740021744,93.0041709566805,2350985,7.90501568966275,2353738,6.30999999999949,87.9604894117404,-85.2906442918113,2351753,895,paced,NA,NA,NaN,9.50871632329712,0.115109152352955,0.354039814306806,3,0,2350583,2351543,2351542,2353032,2350985,2351753,2.1517484980249,-1.9527075504969,0.804,0.42,2517.86051059344,3396.66235546779,1.918,2.978,NaN,2353033,NaN,1.41,106088.818083869,146140.634395308,-0.040684958500528,-0.0386400787769197,-0.00523813063076095,5.0914138518238e-05,4.10737300579822e-05,2.02947626127631e-05,-0.00553129611316245,0.0104653294634904,1,0.962000000000444,0.840000000000146,0.122000000000298,4701.166,122.000000000298,1,0,0,1,final10,0.900071201429315,66.661392903939,0.135544832238341,106088.818083869,106088.818083869
2353738,2353738,NaN,22,7.90501568966275,89.8038370855113,2354077,1.82888076272469,2357069,6.66200000000026,84.9368888593176,-70.3715604240108,2354861,896,paced,NA,NA,NaN,9.00630441308881,0.134139755885307,0.328809040196058,3,0,2353738,2354656,2354655,2356456,2354077,2354861,1.82493335155493,-1.52372926955284,0.678,0.41,2241.52338897474,2568.44526467668,1.834,3.6,NaN,2356457,NaN,1.224,96528.5539861954,116284.220577764,-0.0429415539777904,-0.0320027247821467,-0.00296816244984794,4.86326145950355e-05,4.74745598531353e-05,1.71160762784036e-05,-0.00430564613564723,0.00841726613554994,1,0.961999999999911,0.892000000000735,0.0699999999991758,4707.476,69.9999999991758,1,0,0,1,final10,0.926072896244505,64.7897160615729,0.0755880020709451,96528.5539861954,96528.5539861954
2357069,2357069,NaN,22,1.82888076272469,107.329479529985,2357413,-1.45128098203571,2360435,6.73199999999997,107.14067963964,-79.4765238276693,2357856,897,paced,NA,NA,NaN,8.91265597147954,0.130364004272435,0.456517423238407,1,0,2357069,2357663,2357662,2358438,2357413,2357856,1.96890215489732,-1.55973840365243,0.688,0.386,1282.44021960087,1273.64012087796,1.186,1.55,NaN,2358439,NaN,3.992,60956.2120794732,60586.0918499433,-0.0444060711225239,-0.0569444963481366,-0.00517783422027541,5.23515364849453e-05,5.78183781979329e-05,2.7972102669665e-05,-0.00971916165606391,0.00919884794508552,1,0.919680170575527,0.882588764045136,0.0370914065303909,4714.138,37.0914065303909,1,0,1,1,final10,0.90081278404182,66.6065147641317,0.0411754886114815,60956.2120794732,60956.2120794732
2360435,2360435,NaN,22,-1.45128098203571,175.494602359491,2360758,3.5708888049374,2363178,5.48599999999988,174.43479844804,-72.2073989199235,2361273,898,paced,NA,NA,NaN,10.9369303682102,0.107320311941097,0.398649507792281,2,0,2360435,2361069,2361068,2362694,2360758,2361273,2.4919509722742,-1.17602658433098,0.646,0.408,1642.03341961142,2014.61613591577,1.266,3.25,NaN,2362695,NaN,0.966,100967.150744827,131577.082488341,-0.0594160696584835,-0.0493015656007213,-0.00261010588630352,7.30847997623125e-05,4.07145140274676e-05,1.68945425743762e-05,-0.00832747933356815,0.0119767709204923,0,0.981999999999971,0.83600000000024,0.145999999999731,4720.87,145.999999999731,0,0,0,1,final10,0.89264177147066,67.2162136230168,0.163559453149039,100967.150744827,100967.150744827
2363178,2363178,NaN,22,3.5708888049374,120.503108243508,2363493,2.74410819178533,2365682,5.00799999999981,117.345609745147,-74.0970501969412,2364563,899,paced,NA,NA,NaN,11.980830670927,0.150472390681104,0.35274505851804,1,0,2363178,2363880,2363879,2364903,2363493,2364563,1.53221636127135,-1.03570838006431,0.63,1.366,1116.3016278415,1405.4235393064,1.402,2.046,NaN,2364904,NaN,1.556,74932.2788820592,95082.1247351741,-0.0374129267662366,-0.0173666317806699,-0.00273846023608834,5.18530149525089e-05,2.25993726928974e-05,1.87359844369546e-05,-0.00245278163981336,0.00830343083179197,1,0.975124236252671,0.787237410072054,0.187886826180618,4726.356,187.886826180618,1,0,1,1,final10,0.902129668629656,66.5092858448393,0.208270310482106,74932.2788820592,74932.2788820592
2365682,2365682,NaN,22,2.74410819178533,238.853635236414,2365971,12.3575461528809,2368627,5.89000000000033,231.302808064081,-144.767327063951,2366650,900,paced,NA,NA,NaN,10.1867572156191,0.343284358176096,0.314491208360658,1,0,2365682,2366425,2366424,2368128,2365971,2366650,3.26822230701708,-2.16791577057898,0.578,0.45,2996.01484346298,3713.76810913629,1.484,3.406,NaN,2368129,NaN,0.996,207858.072194402,262121.131239929,-0.0883606424865648,-0.0558410434579006,-0.00432782115895434,7.74854942001733e-05,4.32405202620154e-05,2.03392033314925e-05,-0.00890088887918695,0.0149367858186245,1,0.961306889353124,0.769999999999527,0.191306889353597,4731.364,191.306889353597,1,0,0,1,final10,0.868882416385848,69.0542228367015,0.220175809460324,207858.072194402,207858.072194402
2368627,2368627,NaN,22,12.3575461528809,196.550852501169,2368934,5.69334239682022,2371443,5.63200000000052,187.525408226319,-105.365324401637,2370191,901,paced,NA,NA,NaN,10.6534090909081,0.337958512973077,0.27434670350287,2,0,2368627,2369367,2369366,2370687,2368934,2370191,2.39921321814211,-1.22514175013513,0.614,1.648,1869.51433691742,1994.95465987125,1.478,2.64,NaN,2370688,NaN,1.51,139898.346177916,154475.208890825,-0.0606154700581775,-0.0205381147856532,-0.00287775338142462,7.23546043651998e-05,2.20414886125616e-05,1.7822691873674e-05,-0.00270261977549289,0.0112976591608651,1,0.962000000000444,0.858000000000175,0.104000000000269,4737.254,104.000000000269,1,0,0,1,final10,0.882970648649513,67.9524286472816,0.117784209655593,139898.346177916,139898.346177916
2371443,2371443,NaN,22,5.69334239682022,178.013457329409,2371785,-71.7821770468857,2375305,7.72399999999925,211.057874654442,-109.067825683155,2372881,902,paced,NA,NA,NaN,7.76799585706963,0.346172307101012,0.315204088637538,3,0,2371443,2372179,2372178,2373338,2371785,2372881,1.90400922562306,-1.11174493256053,0.684,1.404,1468.8928945211,1601.65176877535,1.47,2.318,NaN,2373339,NaN,3.932,120168.801481905,134389.532934587,-0.0434472171571453,-0.0199362632209812,-0.00255873348635658,4.91639434682244e-05,2.5652253253599e-05,1.93964649714992e-05,-0.00276873734818602,0.00859984075367137,0,0.967999999999847,0.822432071269525,0.145567928730322,4742.886,145.567928730322,0,0,0,1,final10,0.890293934267848,67.3934727516057,0.163505470639911,120168.801481905,120168.801481905
2375305,2375305,NaN,22,-71.7821770468857,227.854093576799,2375557,-6.9825426999154,2376171,1.73199999999997,267.2364534502,-180.431599219427,2375911,903,paced,NA,NA,NaN,34.6420323325641,0.345913513127089,0.293117096092871,1,0,2375305,2375737,2375736,2376170,2375557,2375911,2.37837655570216,-1.98728549961204,0.504,0.348,1143.1133729033,1105.78579890786,0.862,0.866,NaN,NaN,NaN,NaN,118910.931583945,108783.250135642,-0.0762879306880885,-0.0895021091303172,-0.0133324104045732,8.72845051987135e-05,0.000102076786019861,7.55886358881138e-05,-0.0147293790705102,0.0144760860383006,1,0.822432071269525,0.75415306122439,0.0682790100451345,4750.61,68.2790100451345,1,0,0,1,final10,0.786488878249106,76.2884277951558,0.086814972129216,118910.931583945,118910.931583945
2376171,2376171,NaN,22,-6.9825426999154,139.391346371522,2376422,7.90838582471098,2379081,5.82000000000062,138.928424809124,-154.131945857591,2377548,904,paced,NA,NA,NaN,10.3092783505144,0.381961871220058,0.310731965859595,4,0,2376171,2376942,2376941,2378296,2376422,2377548,2.03025765992902,-1.79262085078839,0.502,1.212,2012.15056810749,2660.52436049363,1.54,2.708,NaN,2378297,NaN,1.568,174929.711627935,221089.542117456,-0.059187142298952,-0.0243976329675392,-0.00423034782985404,6.04328960030773e-05,2.57947583524074e-05,1.83200766086758e-05,-0.00415693836359236,0.0123874430706298,1,1.14060083283741,0.753999999999905,0.386600832837503,4752.342,386.600832837503,1,0,0,1,final10,0.996368267417057,60.2186982083858,0.388009981329204,174929.711627935,174929.711627935
2379081,2379081,NaN,22,7.90838582471098,136.788220555496,2379459,16.0769381938577,2381474,4.78600000000006,124.795558546212,-143.45529561927,2380386,905,paced,NA,NA,NaN,12.536564981195,0.429953730973978,0.349962647150368,1,0,2379081,2379856,2379855,2380937,2379459,2380386,1.77697514692021,-1.62022286051771,0.756,1.06,1577.27888501119,1939.64707570757,1.548,2.162,NaN,2380938,NaN,1.072,127407.540531025,156465.280542189,-0.0366609425725107,-0.0258834184007452,-0.00317086580896907,4.1905037921032e-05,2.25011065944158e-05,1.94376892473096e-05,-0.00421975752031852,0.0080713115709603,1,1.14199999999983,0.934319502074787,0.207680497925039,4758.162,207.680497925039,1,0,0,1,final10,1.00484233255137,59.7108601581855,0.206679686153072,127407.540531025,127407.540531025
2381474,2381474,NaN,22,16.0769381938577,157.172052178854,2381900,25.5290680789264,2384865,6.78199999999924,136.369049042462,-175.084298403114,2382810,906,paced,NA,NA,NaN,8.84694780300895,0.458025938659626,0.402906511252894,2,0,2381474,2382616,2382615,2384551,2381900,2382810,2.02152280889068,-2.17194815505829,0.852,0.388,3222.02509663998,4065.64493170734,2.282,3.87,NaN,2384552,NaN,0.626,261537.493829153,323116.803313813,-0.0372159033649716,-0.0338234623096927,-0.00416732507973277,3.7263362185986e-05,4.04484850550302e-05,1.54674188324909e-05,-0.00409555421057447,0.00816890208922749,1,0.934319502074787,0.757999999999811,0.176319502074976,4762.948,176.319502074976,1,0,0,1,final10,0.839856410896802,71.4407834738462,0.209940056165912,261537.493829153,261537.493829153
2384865,2384865,NaN,23,25.5290680789264,99.9810518831642,2385314,7.01119885832234,2387882,6.03400000000056,83.7109184145398,-83.8214240477773,2386406,907,final,NA,NA,NaN,9.94365263506702,0.101857207722166,0.630173022207645,3,0,2384865,2385732,2385731,2387004,2385314,2386406,1.44260864113411,-1.16585531254989,0.898,1.348,1577.90543561586,1647.19868095873,1.732,2.544,NaN,2387005,NaN,1.754,103848.600831331,113644.952226595,-0.0280331940795366,-0.0173436848622946,-0.00298014751754707,2.05024973377303e-05,1.94086134175656e-05,1.53688879171532e-05,-0.00258816348503642,0.0041467496893165,1,0.910000000000764,0.787999999999556,0.122000000001208,4769.73,122.000000001208,1,0,0,1,final10,0.84967133990402,70.6155394234877,0.143584930162513,103848.600831331,103848.600831331
2387882,2387882,NaN,23,7.01119885832234,48.1321233017202,2388219,2.0630693937436,2390313,4.86200000000008,43.5949891756872,-40.7911593647014,2388773,908,final,NA,NA,NaN,12.3406005758945,0.0883073258279325,0.584735284718713,2,0,2387882,2388518,2388517,2389226,2388219,2388773,0.750408404768995,-0.608492954734736,0.674,0.51,623.51108536833,554.340632024094,1.27,1.416,NaN,2389227,NaN,2.172,42612.4484687247,38572.2438431438,-0.0177571749726379,-0.0176163368212901,-0.0023433433081849,1.79369022917216e-05,2.18273575950744e-05,1.32760324584813e-05,-0.00328009330429961,0.00309996189387546,1,0.902000000000044,0.88799999999992,0.0140000000001237,4775.764,14.0000000001237,1,0,0,1,final10,0.894627300035867,67.0670345043065,0.0156489747178098,42612.4484687247,42612.4484687247
2390313,2390313,NaN,23,2.0630693937436,111.707508325481,2390594,0.669466941069669,2393368,6.10999999999967,110.341240158074,-69.4106833695856,2391135,909,final,NA,NA,NaN,9.8199672667763,0.0993559583940118,0.515367368276899,1,0,2390313,2390911,2390910,2392252,2390594,2391135,1.82767476207323,-1.33132981481429,0.562,0.448,1312.8028850243,1737.2255371921,1.194,2.682,NaN,2392253,NaN,2.23,73415.8189358495,88401.3391750248,-0.05006738223714,-0.0410559018988059,-0.00265248803784173,4.16870934323683e-05,3.53734748971475e-05,1.5290882087338e-05,-0.00676026264171767,0.00772727414588159,1,0.894115299334789,0.838342042755187,0.0557732565796014,4780.626,55.7732565796014,1,0,1,1,final10,0.871607551559071,68.838320517848,0.0639889552125129,73415.8189358495,73415.8189358495
2393368,2393368,NaN,23,0.669466941069669,209.703749877145,2393623,1.30982719250058,2396321,5.90599999999995,208.71410281036,-105.348934071586,2394259,910,final,NA,NA,NaN,10.1591601760922,0.100401960250003,0.520861362756951,2,0,2393368,2394034,2394033,2395654,2393623,2394259,3.78163124030294,-2.06941922911054,0.51,0.45,2815.22377588924,3648.25457600756,1.33,3.24,NaN,2395655,NaN,1.332,139815.798444089,181802.208958576,-0.109004161327805,-0.0633822471367757,-0.00478071604825181,0.000105397932562469,5.1064157950567e-05,2.44261715430566e-05,-0.010041981169009,0.0180662806172833,0,0.945999999999913,0.809999999999491,0.136000000000422,4786.736,136.000000000422,0,0,0,1,final10,0.871151575175547,68.8743517313957,0.156115197258315,139815.798444089,139815.798444089
2396321,2396321,NaN,23,1.30982719250058,85.9520016613821,2396646,1.489700350583,2399242,5.84200000000055,84.5522378898403,-77.5746777818929,2397241,911,final,NA,NA,NaN,10.2704553235184,0.215886135146523,0.500773604460505,4,0,2396321,2397045,2397044,2398266,2396646,2397241,2.15274538682028,-1.52706548727284,0.65,0.392,1871.56702378579,2240.15047061691,1.446,2.442,NaN,2398267,NaN,1.95,93955.7083264208,115532.808148239,-0.0506787939255979,-0.0442941666094174,-0.00463697723880136,6.37077222937106e-05,4.61030348592953e-05,2.08183232000077e-05,-0.00698866739792244,0.0104874644257636,1,0.960000000000036,0.885999999999513,0.0740000000005239,4792.642,74.0000000005239,1,0,0,1,final10,0.915861734445014,65.5120721211901,0.0807982222833731,93955.7083264208,93955.7083264208
2399242,2399242,NaN,23,1.489700350583,122.672073895933,2399536,7.65985417113998,2401720,4.95599999999922,118.097296635072,-85.6613067577473,2400427,912,final,NA,NA,NaN,12.1065375302682,0.205103737529802,0.427997368364312,1,0,2399242,2399885,2399884,2400937,2399536,2400427,2.23384517449313,-1.68443809878093,0.588,1.084,1445.10556971529,1854.04689006066,1.284,2.104,NaN,2400938,NaN,1.564,71480.0981140973,93769.6144814609,-0.0568815642286089,-0.0309015154157721,-0.00408124246179008,7.57937027184347e-05,3.1467048385122e-05,2.29082268151735e-05,-0.00438289053521369,0.0112736579660643,1,0.95190000000023,0.897999999999229,0.0539000000010015,4798.484,53.9000000010015,1,0,0,1,final10,0.921023986649699,65.1448831623321,0.0585218200419157,71480.0981140973,71480.0981140973
2401720,2401720,NaN,23,7.65985417113998,72.1989065564028,2402059,3.41108623383009,2404236,5.03200000000015,66.6634363539178,-46.6591370574561,2402867,913,final,NA,NA,NaN,11.9236883942763,0.205166589331773,0.444340851788475,1,0,2401720,2402431,2402430,2403565,2402059,2402867,1.52047159235618,-1.11951725877979,0.678,0.872,1332.93430251218,1494.189511206,1.42,2.268,NaN,2403566,NaN,1.34,58391.8455037649,67638.6403944471,-0.0352352163248121,-0.0233516801694162,-0.0026855635438707,3.63040351388047e-05,2.52975220986744e-05,1.67570726036774e-05,-0.00427458799479631,0.00632324432245979,1,0.938000000000102,0.909999999999854,0.0280000000002474,4803.44,28.0000000002474,1,0,0,1,final10,0.924840059016754,64.8760825345186,0.0302755051830429,58391.8455037649,58391.8455037649
2404236,2404236,NaN,23,3.41108623383009,103.970857013439,2404621,-2.78690482491341,2408503,8.53400000000056,103.65876630898,-67.4450416674721,2405283,914,final,NA,NA,NaN,7.03070072650528,0.211604739139576,0.185417740887975,3,0,2404236,2405106,2405105,2406469,2404621,2405283,2.08521917389251,-1.60064178384979,0.77,0.354,1905.61173454602,2209.39348295775,1.738,2.726,NaN,2406470,NaN,4.066,85791.855943661,97285.0335087119,-0.0416707656299804,-0.0422858233164957,-0.0037536684047215,4.74970980595579e-05,6.61078752183207e-05,2.44391546746787e-05,-0.00534106119300812,0.00933660473619868,1,0.918251626898328,0.828594724220532,0.0896569026777965,4808.472,89.6569026777965,1,0,0,1,final10,0.866483380944401,69.2454134949531,0.10347215497668,85791.855943661,85791.855943661
2408503,2408503,NaN,23,-2.78690482491341,78.7910744863472,2408908,2.32018312385451,2411159,5.3119999999999,79.0244353368766,-80.3182581855458,2409481,915,final,NA,NA,NaN,11.2951807228918,0.210823284206714,0.183146733305097,4,0,2408503,2409288,2409287,2410540,2408908,2409481,2.27024783954343,-1.97607361395896,0.81,0.386,2190.03660290361,2699.09703728947,1.568,2.504,NaN,2410541,NaN,1.236,96043.9759406669,115923.383362386,-0.0421361072178524,-0.0541741980509,-0.00476889751980557,5.34229768701005e-05,6.85948846160913e-05,2.30666923664397e-05,-0.00852153671686879,0.010936299176358,1,0.940000000000509,0.769999999999527,0.170000000000982,4817.006,170.000000000982,1,0,0,1,final10,0.842141783017863,71.2469102114689,0.201866245600328,96043.9759406669,96043.9759406669
2411159,2411159,NaN,23,2.32018312385451,93.1185348328098,2411614,2.28058840318077,2414196,6.07399999999961,90.8181490692922,-75.075724058821,2412158,916,final,NA,NA,NaN,9.87816924596704,0.1965326267598,0.165296169619582,2,0,2411159,2411984,2411983,2413541,2411614,2412158,2.10484906876608,-1.76202590752138,0.91,0.348,2166.12646417301,2704.93360033878,1.648,3.114,NaN,2413542,NaN,1.308,98332.3191331915,118258.570667388,-0.0355336367896178,-0.0519105007737046,-0.00405280918594638,3.96435674203756e-05,6.53809975915684e-05,2.30218897538723e-05,-0.0082438387230245,0.0089744296507217,1,0.960000000000036,0.931999999999789,0.0280000000002474,4822.318,28.0000000002474,1,0,0,1,final10,0.945001001827836,63.4919961819586,0.0296295982185091,98332.3191331915,98332.3191331915
2414196,2414196,NaN,23,2.28058840318077,91.1531502907452,2414635,3.99350913783244,2416870,5.34799999999996,88.0161015202386,-57.2447782361676,2415116,917,final,NA,NA,NaN,11.2191473448019,0.191138739436631,0.151193638447399,1,0,2414196,2414923,2414922,2416118,2414635,2415116,1.95379261904199,-1.41669578123938,0.878,0.386,1666.48011717939,2003.81076010247,1.452,2.39,NaN,2416119,NaN,1.502,76943.8887561915,91921.8384055474,-0.0338076971950553,-0.0503725093620067,-0.0040054418846239,3.63141143951198e-05,5.40473259530436e-05,1.96390282569027e-05,-0.00857714157086822,0.00786784028429066,1,0.944899999999537,0.86200000000008,0.0828999999994565,4828.392,82.8999999994565,1,0,1,1,final10,0.884970915955954,67.7988382648569,0.0936753948686632,76943.8887561915,76943.8887561915
